instance_id,model,seed,dataset_count,memory_level,memory_ratio,memory_capacity,total_dataset_size,memory_utilization_ratio,travel_time_per_edge,average_travel_time_per_edge,total_one_way_travel_time,battery_capacity_multiplier,optimistic_minimum_energy,battery_capacity,battery_headroom,terrain_profiles,terrain_edges,corruption_level,safe_dataset_count,unsafe_dataset_count,all_datasets_theoretically_safe,dataset_sizes,encoding_times,corruption_margins,loss_times,status,solved,planner,timeout_seconds,wall_runtime_seconds,return_code,reported_plan_length,reported_elapsed_time,plan_makespan,travel_time_in_plan,estimated_travel_time,stationary_time,energy_used,battery_remaining,battery_utilization_ratio,battery_feasible,route_metrics_valid,action_count,move_actions,collect_actions,offload_actions,waiting_periods,total_waiting_time,problem_file,metadata_file,raw_output_file,error_message
rover-battery-n3-mem-medium-corr-low-seed-14,battery,14,3,medium,0.7,10.0,14.0,1.4,,2.0,6.0,2.2222222222222223,18.0,40,22.0,"[""moderate"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",low,3,0,True,"[2, 6, 6]","[3, 4, 4]","[14.0, 12.0, 14.0]","[17.0, 16.0, 20.0]",solved,True,sat-hadd,30.0,0.460885,0,64,35.0,35.0,19.0,19.0,16.0,28.0,12.0,0.7,True,True,16,10,3,3,12,35.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-low-seed-14.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-low-seed-14.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-low-seed-14.txt,
rover-battery-n3-mem-medium-corr-medium-seed-10,battery,10,3,medium,0.7,10.0,13.0,1.3,,2.5,7.5,1.6666666666666667,24.0,40,16.0,"[""moderate"", ""steep"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",medium,3,0,True,"[6, 2, 5]","[5, 2, 3]","[10.0, 10.0, 10.0]","[15.0, 15.0, 17.5]",solved,True,sat-hadd,30.0,0.420348,0,64,35.0,35.0,25.0,25.0,10.0,40.0,0.0,1.0,True,True,16,10,3,3,12,35.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-10.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-10.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-10.txt,
rover-battery-n3-mem-medium-corr-medium-seed-11,battery,11,3,medium,0.7,12.0,16.0,1.333333,,2.3333333333333335,7.0,1.8181818181818181,22.0,40,18.0,"[""steep"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",medium,3,0,True,"[5, 6, 5]","[5, 3, 3]","[10.0, 8.0, 6.0]","[15.0, 12.5, 13.0]",solved,True,sat-hadd,30.0,0.604217,0,65,36.0,36.0,23.0,23.0,13.0,36.0,4.0,0.9,True,True,16,10,3,3,12,36.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-11.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-11.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-11.txt,
rover-battery-n3-mem-medium-corr-medium-seed-12,battery,12,3,medium,0.7,11.0,15.0,1.363636,,1.8333333333333333,5.5,2.5,16.0,40,24.0,"[""moderate"", ""moderate"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,3,0,True,"[5, 4, 6]","[4, 3, 5]","[10.0, 6.0, 6.0]","[14.0, 10.0, 11.5]",solved,True,sat-hadd,30.0,0.459137,0,55,26.0,26.0,19.0,19.0,7.0,28.0,12.0,0.7,True,True,16,10,3,3,12,26.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-12.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-12.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-12.txt,
rover-battery-n3-mem-medium-corr-medium-seed-13,battery,13,3,medium,0.7,8.0,11.0,1.375,,2.1666666666666665,6.5,2.0,20.0,40,20.0,"[""steep"", ""easy"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,3,0,True,"[4, 4, 3]","[3, 3, 3]","[8.0, 10.0, 6.0]","[11.0, 14.5, 12.5]",solved,True,sat-hadd,30.0,0.595582,0,65,36.0,36.0,22.0,22.0,14.0,34.0,6.0,0.85,True,True,16,10,3,3,13,36.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-13.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-13.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-13.txt,
rover-battery-n3-mem-medium-corr-medium-seed-14,battery,14,3,medium,0.7,10.0,14.0,1.4,,2.0,6.0,2.2222222222222223,18.0,40,22.0,"[""moderate"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",medium,3,0,True,"[2, 6, 6]","[3, 4, 4]","[10.0, 8.0, 10.0]","[13.0, 12.0, 16.0]",solved,True,sat-hadd,30.0,0.431974,0,60,31.0,31.0,19.0,19.0,12.0,28.0,12.0,0.7,True,True,16,10,3,3,12,31.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-14.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-14.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-medium-seed-14.txt,
rover-battery-n3-mem-medium-corr-high-seed-10,battery,10,3,medium,0.7,10.0,13.0,1.3,,2.5,7.5,1.6666666666666667,24.0,40,16.0,"[""moderate"", ""steep"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",high,3,0,True,"[6, 2, 5]","[5, 2, 3]","[5.0, 5.0, 5.0]","[10.0, 10.0, 12.5]",solved,True,sat-hadd,30.0,0.435792,0,59,30.0,30.0,25.0,25.0,5.0,40.0,0.0,1.0,True,True,16,10,3,3,12,30.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-10.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-10.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-10.txt,
rover-battery-n3-mem-medium-corr-high-seed-11,battery,11,3,medium,0.7,12.0,16.0,1.333333,,2.3333333333333335,7.0,1.8181818181818181,22.0,40,18.0,"[""steep"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",high,3,0,True,"[5, 6, 5]","[5, 3, 3]","[5.0, 4.0, 3.0]","[10.0, 8.5, 10.0]",solved,True,sat-hadd,30.0,0.450174,0,57,28.0,28.0,23.0,23.0,5.0,36.0,4.0,0.9,True,True,16,10,3,3,12,28.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-11.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-11.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-11.txt,
rover-battery-n3-mem-medium-corr-high-seed-12,battery,12,3,medium,0.7,11.0,15.0,1.363636,,1.8333333333333333,5.5,2.5,16.0,40,24.0,"[""moderate"", ""moderate"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",high,3,0,True,"[5, 4, 6]","[4, 3, 5]","[5.0, 3.0, 3.0]","[9.0, 7.0, 8.5]",solved,True,sat-hadd,30.0,0.423092,0,53,24.0,24.0,19.0,19.0,5.0,28.0,12.0,0.7,True,True,16,10,3,3,12,24.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-12.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-12.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-12.txt,
rover-battery-n3-mem-medium-corr-high-seed-13,battery,13,3,medium,0.7,8.0,11.0,1.375,,2.1666666666666665,6.5,2.0,20.0,40,20.0,"[""steep"", ""easy"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",high,3,0,True,"[4, 4, 3]","[3, 3, 3]","[4.0, 5.0, 3.0]","[7.0, 9.5, 9.5]",solved,True,sat-hadd,30.0,0.458232,0,59,30.0,30.0,22.0,22.0,8.0,34.0,6.0,0.85,True,True,16,10,3,3,13,30.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-13.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-13.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-13.txt,
rover-battery-n3-mem-medium-corr-high-seed-14,battery,14,3,medium,0.7,10.0,14.0,1.4,,2.0,6.0,2.2222222222222223,18.0,40,22.0,"[""moderate"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",high,3,0,True,"[2, 6, 6]","[3, 4, 4]","[5.0, 4.0, 5.0]","[8.0, 8.0, 11.0]",solved,True,sat-hadd,30.0,0.426647,0,55,26.0,26.0,19.0,19.0,7.0,28.0,12.0,0.7,True,True,16,10,3,3,12,26.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-14.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-14.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-medium-corr-high-seed-14.txt,
rover-battery-n3-mem-high-corr-low-seed-10,battery,10,3,high,1.0,13.0,13.0,1.0,,2.5,7.5,1.6666666666666667,24.0,40,16.0,"[""moderate"", ""steep"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",low,3,0,True,"[6, 2, 5]","[5, 2, 3]","[14.0, 14.0, 14.0]","[19.0, 19.0, 21.5]",solved,True,sat-hadd,30.0,0.524281,0,65,36.0,36.0,25.0,25.0,11.0,40.0,0.0,1.0,True,True,16,10,3,3,13,36.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-10.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-10.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-10.txt,
rover-battery-n3-mem-high-corr-low-seed-11,battery,11,3,high,1.0,16.0,16.0,1.0,,2.3333333333333335,7.0,1.8181818181818181,22.0,40,18.0,"[""steep"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",low,3,0,True,"[5, 6, 5]","[5, 3, 3]","[14.0, 12.0, 10.0]","[19.0, 16.5, 17.0]",solved,True,sat-hadd,30.0,0.708029,0,42,21.0,21.0,14.0,14.0,7.0,22.0,18.0,0.55,True,True,12,6,3,3,7,21.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-11.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-11.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-11.txt,
rover-battery-n3-mem-high-corr-low-seed-12,battery,12,3,high,1.0,15.0,15.0,1.0,,1.8333333333333333,5.5,2.5,16.0,40,24.0,"[""moderate"", ""moderate"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",low,3,0,True,"[5, 4, 6]","[4, 3, 5]","[14.0, 10.0, 10.0]","[18.0, 14.0, 15.5]",solved,True,sat-hadd,30.0,0.41395,0,40,19.0,19.0,11.0,11.0,8.0,16.0,24.0,0.4,True,True,12,6,3,3,8,19.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-12.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-12.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-12.txt,
rover-battery-n3-mem-high-corr-low-seed-13,battery,13,3,high,1.0,11.0,11.0,1.0,,2.1666666666666665,6.5,2.0,20.0,40,20.0,"[""steep"", ""easy"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",low,3,0,True,"[4, 4, 3]","[3, 3, 3]","[12.0, 14.0, 10.0]","[15.0, 18.5, 16.5]",solved,True,sat-hadd,30.0,0.483473,0,38,17.0,17.0,13.0,13.0,4.0,20.0,20.0,0.5,True,True,12,6,3,3,7,17.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-13.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-13.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-13.txt,
rover-battery-n3-mem-high-corr-low-seed-14,battery,14,3,high,1.0,14.0,14.0,1.0,,2.0,6.0,2.2222222222222223,18.0,40,22.0,"[""moderate"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",low,3,0,True,"[2, 6, 6]","[3, 4, 4]","[14.0, 12.0, 14.0]","[17.0, 16.0, 20.0]",solved,True,sat-hadd,30.0,0.528247,0,39,18.0,18.0,12.0,12.0,6.0,18.0,22.0,0.45,True,True,12,6,3,3,8,18.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-14.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-14.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-low-seed-14.txt,
rover-battery-n3-mem-high-corr-medium-seed-10,battery,10,3,high,1.0,13.0,13.0,1.0,,2.5,7.5,1.6666666666666667,24.0,40,16.0,"[""moderate"", ""steep"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",medium,3,0,True,"[6, 2, 5]","[5, 2, 3]","[10.0, 10.0, 10.0]","[15.0, 15.0, 17.5]",solved,True,sat-hadd,30.0,0.443692,0,64,35.0,35.0,25.0,25.0,10.0,40.0,0.0,1.0,True,True,16,10,3,3,13,35.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-10.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-10.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-10.txt,
rover-battery-n3-mem-high-corr-medium-seed-11,battery,11,3,high,1.0,16.0,16.0,1.0,,2.3333333333333335,7.0,1.8181818181818181,22.0,40,18.0,"[""steep"", ""easy"", ""rocky""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""rocky"", ""travel_time"": 2.5, ""energy_cost"": 4.0}]",medium,3,0,True,"[5, 6, 5]","[5, 3, 3]","[10.0, 8.0, 6.0]","[15.0, 12.5, 13.0]",solved,True,sat-hadd,30.0,0.553258,0,38,17.0,17.0,14.0,14.0,3.0,22.0,18.0,0.55,True,True,12,6,3,3,7,17.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-11.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-11.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-11.txt,
rover-battery-n3-mem-high-corr-medium-seed-12,battery,12,3,high,1.0,15.0,15.0,1.0,,1.8333333333333333,5.5,2.5,16.0,40,24.0,"[""moderate"", ""moderate"", ""easy""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}]",medium,3,0,True,"[5, 4, 6]","[4, 3, 5]","[10.0, 6.0, 6.0]","[14.0, 10.0, 11.5]",solved,True,sat-hadd,30.0,0.46787,0,59,30.0,30.0,19.0,19.0,11.0,28.0,12.0,0.7,True,True,16,10,3,3,13,30.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-12.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-12.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-12.txt,
rover-battery-n3-mem-high-corr-medium-seed-13,battery,13,3,high,1.0,11.0,11.0,1.0,,2.1666666666666665,6.5,2.0,20.0,40,20.0,"[""steep"", ""easy"", ""moderate""]","[{""from"": ""base"", ""to"": ""site1"", ""profile"": ""steep"", ""travel_time"": 3.0, ""energy_cost"": 5.0}, {""from"": ""site1"", ""to"": ""site2"", ""profile"": ""easy"", ""travel_time"": 1.5, ""energy_cost"": 2.0}, {""from"": ""site2"", ""to"": ""site3"", ""profile"": ""moderate"", ""travel_time"": 2.0, ""energy_cost"": 3.0}]",medium,3,0,True,"[4, 4, 3]","[3, 3, 3]","[8.0, 10.0, 6.0]","[11.0, 14.5, 12.5]",solved,True,sat-hadd,30.0,0.530408,0,57,28.0,28.0,22.0,22.0,6.0,34.0,6.0,0.85,True,True,16,10,3,3,12,28.0,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-13.pddl,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/generated_problems/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-13.json,/mnt/c/Users/Endri/Desktop/planetary-rover-experimental-study/experiments/raw_outputs/battery_final_unseen/rover-battery-n3-mem-high-corr-medium-seed-13.txt,
